disease,pro_id,n_SNP,ivw_beta,ivw_se,ivw_pval,ivw_qvalue,wald_beta,wald_se,wald_pval,wald_qvalue
ad_eur,P53602,2,0.0354799360849621,0.0518394194157983,0.493709982446875,0.945334763038493,,,,
ad_eur,P53609,3,0.0061421355106133,0.0196762456008891,0.754918980425541,0.945334763038493,,,,
ad_eur,P53611,2,-0.00816965628534091,0.0128858456856888,0.526079296631424,0.945334763038493,,,,
ad_eur,P53618,3,-0.0166583961476865,0.0280522501356767,0.552622758747427,0.945334763038493,,,,
ad_eur,P53621,3,-0.0278194096012138,0.0413668244968585,0.501262053597461,0.945334763038493,,,,
ad_eur,P53634,2,0.048190523363144,0.0314427903178144,0.125364225652214,0.851253152104303,,,,
ad_eur,P53677,1,,,,,0.125003971165556,0.065000190423852,0.0544634262625346,0.599995192693519
ad_eur,P53680,5,-0.0137749404425105,0.0270567665494919,0.610673308812644,0.945334763038493,,,,
ad_eur,P53814,2,0.058998423612421,0.0334361579339558,0.0776462107018548,0.771165897264741,,,,
ad_eur,P53985,2,-0.0420847285221035,0.0627974077219498,0.502751559405416,0.945334763038493,,,,
ad_eur,P53990,2,0.00966325954383798,0.0214466168731236,0.652297563920961,0.945334763038493,,,,
ad_eur,P53992,2,0.0205275120815664,0.0300167796428658,0.494058585068739,0.945334763038493,,,,
ad_eur,P53999,4,-0.0051781473490234,0.0194080394309573,0.789619884008347,0.945334763038493,,,,
ad_eur,P54098,4,0.00439435664653431,0.0166138479436273,0.79139494929603,0.945334763038493,,,,
ad_eur,P54105,4,0.021799075146791,0.0205948186741418,0.289839507786392,0.933122220846645,,,,
ad_eur,P54136,5,0.0298898063656876,0.0329339613441943,0.364106556617232,0.945334763038493,,,,
ad_eur,P54252,5,-0.00291489083723146,0.031748308856254,0.926847031709201,0.949165525314827,,,,
ad_eur,P54289,4,0.0227704319156392,0.0274833565227463,0.407377692756098,0.945334763038493,,,,
ad_eur,P54296,1,,,,,-0.044063118975307,0.0350090250796778,0.208167001983398,0.599995192693519
ad_eur,P54577,2,-0.030600275351806,0.0305902111455203,0.317151316893195,0.942252611879378,,,,
ad_eur,P54578,3,-0.0159973368983949,0.0206317626100257,0.438118562389127,0.945334763038493,,,,
ad_eur,P54619,4,0.0269539717000542,0.0130046905696204,0.0382062979886877,0.632505212894814,,,,
ad_eur,P54652,3,0.0729571814561491,0.0416221549701215,0.0796286361835429,0.780763162552228,,,,
ad_eur,P54687,3,-0.0141677438886425,0.0195810905857974,0.469346883570604,0.945334763038493,,,,
ad_eur,P54709,3,0.0311327803261817,0.025435610677208,0.220958265961056,0.91715838228927,,,,
ad_eur,P54725,3,0.0409628644641597,0.0359839521980078,0.254968186943291,0.930400222269789,,,,
ad_eur,P54727,5,0.0151011439384418,0.018092377407798,0.403904182078329,0.945334763038493,,,,
ad_eur,P54753,3,0.00900970758410028,0.0336739762796676,0.789040344630435,0.945334763038493,,,,
ad_eur,P54802,1,,,,,-0.022677636217507,0.053050197039469,0.669033345959555,0.654853311663216
ad_eur,P54803,2,-0.161638628203079,0.0779704871606509,0.0381653473253328,0.632505212894814,,,,
ad_eur,P54819,3,0.0247814681801568,0.019722596739238,0.208934279704985,0.912351834964118,,,,
ad_eur,P54868,3,0.000636859833525881,0.018443200442461,0.972453823005663,0.951926090860146,,,,
ad_eur,P54886,3,0.0436233283895821,0.0244374274428561,0.0742445892361911,0.753647478447472,,,,
ad_eur,P54920,5,0.00226007175686125,0.0372883862033124,0.951669325144441,0.949678793837086,,,,
ad_eur,P54922,5,-0.00905960930396584,0.0160959602304434,0.5735371106707,0.945334763038493,,,,
ad_eur,P55010,4,0.0126085745941524,0.0193608745960711,0.514891619000478,0.945334763038493,,,,
ad_eur,P55011,3,0.03781952459492,0.0577936935102344,0.512861583985141,0.945334763038493,,,,
ad_eur,P55036,1,,,,,0.0603139710508214,0.0376832796645832,0.109476637193108,0.599995192693519
ad_eur,P55039,3,0.00679267760094275,0.018998857679846,0.720694440629316,0.945334763038493,,,,
ad_eur,P55056,4,-0.00202280007403427,0.0262515345879936,0.938580152642228,0.949165525314827,,,,
ad_eur,P55058,4,0.0105631117603806,0.0274637535100497,0.700518896261656,0.945334763038493,,,,
ad_eur,P55060,4,-0.00289716177017252,0.0194949579667349,0.881860731426377,0.947189954796006,,,,
ad_eur,P55064,2,0.0438491867718684,0.0309138831450582,0.156065191298735,0.885414833705901,,,,
ad_eur,P55072,3,0.0717018088794741,0.057963261202262,0.216079045990177,0.912667047888099,,,,
ad_eur,P55081,2,-0.0156683981041502,0.0285791565243765,0.58352324415863,0.945334763038493,,,,
ad_eur,P55083,3,0.00122488695045364,0.0266117246788896,0.963287858296301,0.951926090860146,,,,
ad_eur,P55084,3,0.00435657415501099,0.0240576816315107,0.856297958514539,0.945334763038493,,,,
ad_eur,P55145,3,-0.0242041374150395,0.0144193620177493,0.0932327812254199,0.819806462286838,,,,
ad_eur,P55160,1,,,,,0.139035527933796,0.243000987921397,0.567213353192599,0.615937765151628
ad_eur,P55196,5,0.0188125970221633,0.0273648250798992,0.491784280612623,0.945334763038493,,,,
ad_eur,P55209,3,0.0213397373509178,0.0300811297062843,0.478072494300056,0.945334763038493,,,,
ad_eur,P55212,4,0.00557352430393794,0.0202245159518817,0.782868690176595,0.945334763038493,,,,
ad_eur,P55263,2,0.017254782704733,0.0492482080462333,0.726065790867937,0.945334763038493,,,,
ad_eur,P55265,2,-0.0326216210166385,0.0388076326878867,0.400573142075071,0.945334763038493,,,,
ad_eur,P55287,3,0.036484893163891,0.0190045822848321,0.0548838577621752,0.706368706178689,,,,
ad_eur,P55290,4,-0.0201808282652079,0.0228231153481237,0.376573367902869,0.945334763038493,,,,
ad_eur,P55327,2,0.0963440449049378,0.0908401013954299,0.288876560554206,0.933122220846645,,,,
ad_eur,P55735,4,-0.00545602980612555,0.0203017401517052,0.788124455145711,0.945334763038493,,,,
ad_eur,P55769,1,,,,,-0.0993703792835196,0.0657902595033654,0.130938398888015,0.599995192693519
ad_eur,P55786,1,,,,,-0.033423430335149,0.0723081439019742,0.643912058526865,0.645074857262312
ad_eur,P55809,2,-0.0243998918504143,0.0466160241231829,0.600680031653362,0.945334763038493,,,,
ad_eur,P55884,5,0.0378225587511881,0.0191322991047078,0.0480534273663162,0.667107212562825,,,,
ad_eur,P55899,2,-0.0515018632270777,0.0335367031027237,0.124615280197348,0.851253152104303,,,,
ad_eur,P56134,4,0.00340998982320803,0.022802486699275,0.881123882243113,0.947055515915278,,,,
ad_eur,P56182,3,-0.0115279541286407,0.0245682073972656,0.638910649976646,0.945334763038493,,,,
ad_eur,P56192,3,0.00326540200002585,0.0495233361357042,0.947428275751775,0.949678793837086,,,,
ad_eur,P56199,4,-0.00144904449314277,0.0173058128588592,0.933269781966931,0.949165525314827,,,,
ad_eur,P56385,3,-0.0342367271456787,0.0431718642215602,0.427758405583502,0.945334763038493,,,,
ad_eur,P56524,4,0.0142450740354457,0.0183590298850216,0.437798295264648,0.945334763038493,,,,
ad_eur,P56537,1,,,,,0.042525089981887,0.0391246441661556,0.277075197038107,0.599995192693519
ad_eur,P56545,3,-0.0115434606720418,0.0145410815691214,0.427281836935856,0.945334763038493,,,,
ad_eur,P56556,2,-0.00665760465674058,0.0457144250259634,0.884209806494955,0.947954372659528,,,,
ad_eur,P56589,6,0.0198374656567782,0.00933194285655351,0.033523294517647,0.586248148240198,,,,
ad_eur,P56962,3,-0.012039141953354,0.034821835189817,0.729541559613214,0.945334763038493,,,,
ad_eur,P57088,3,-0.033401119212346,0.0212098034354984,0.115303479042847,0.850501116840707,,,,
ad_eur,P57105,2,0.00536948248992105,0.039957932782739,0.893103372583148,0.948992421090386,,,,
ad_eur,P57729,3,-0.0126656759301383,0.0142649310290845,0.374600440292962,0.945334763038493,,,,
ad_eur,P57735,1,,,,,-1.16338320248852,0.729814369400288,0.11091789920168,0.599995192693519
ad_eur,P57737,5,0.00232990562901498,0.0150655054280234,0.877095930327641,0.946806129958714,,,,
ad_eur,P57740,4,-0.0269368204981997,0.0201257594843466,0.180757919932667,0.903524404208596,,,,
ad_eur,P57764,2,-0.00282635636108525,0.0278924729897184,0.91928815860519,0.949165525314827,,,,
ad_eur,P57772,2,-0.00707391791556317,0.0283354459448697,0.802858742303351,0.945334763038493,,,,
ad_eur,P58107,2,0.0281371110998468,0.0570287654570401,0.621740905400365,0.945334763038493,,,,
ad_eur,P58335,4,0.00736059281022495,0.0173132679813928,0.670733354411973,0.945334763038493,,,,
ad_eur,P58546,2,0.0023539021188444,0.0548073094862938,0.965742435904303,0.951926090860146,,,,
ad_eur,P59768,6,0.00186638094964807,0.0281520610383666,0.947141830916956,0.949678793837086,,,,
ad_eur,P59998,2,-0.0653300336362021,0.0230353877174425,0.00456720520625882,0.306068226407382,,,,
ad_eur,P60033,4,-0.0171123780956279,0.0474897362254941,0.718594046486023,0.945334763038493,,,,
ad_eur,P60059,1,,,,,-0.0308806304396971,0.0354673292449395,0.383929883979932,0.599995192693519
ad_eur,P60174,2,-0.0258869878723522,0.16381586798867,0.874437169621622,0.946310703485354,,,,
ad_eur,P60228,3,-0.00159312090105273,0.0270868674726579,0.953099261187963,0.950015540200508,,,,
ad_eur,P60468,1,,,,,0.0309796110250205,0.0348573285288126,0.37413498090988,0.599995192693519
ad_eur,P60520,5,-0.0109351447877014,0.0122524079968926,0.372130648839395,0.945334763038493,,,,
ad_eur,P60660,2,0.0442638060344856,0.0701990459690419,0.528336686070171,0.945334763038493,,,,
ad_eur,P60842,3,-0.000535020599180959,0.0385110001623936,0.988915610020708,0.952775243306811,,,,
ad_eur,P60866,3,0.00647777896783956,0.0178569468001245,0.716784469779716,0.945334763038493,,,,
ad_eur,P60900,3,-0.0347707540506917,0.044077252347491,0.430194197880003,0.945334763038493,,,,
ad_eur,P60903,2,-0.0172366096924106,0.027777788289613,0.534916995289854,0.945334763038493,,,,
ad_eur,P60953,3,0.0197673679781426,0.0236375193977567,0.403002559126562,0.945334763038493,,,,
ad_eur,P60981,1,,,,,-0.0199040770342789,0.0291108290407484,0.494142857832545,0.599995192693519
ad_eur,P60983,5,-7.70754614216462e-05,0.0204324077886167,0.996990214003439,0.953446501003192,,,,
ad_eur,P60985,3,0.00679634530121253,0.0277252403206304,0.8063541790045,0.945334763038493,,,,
ad_eur,P61009,3,-0.00870758572299681,0.0233054250268725,0.708680256956827,0.945334763038493,,,,
ad_eur,P61011,2,-0.0179385916329354,0.0241503510901556,0.457610025528824,0.945334763038493,,,,
ad_eur,P61018,4,-0.0104330229231016,0.0237653750625726,0.660660826824315,0.945334763038493,,,,
ad_eur,P61019,2,-0.00908954510566594,0.0892319454611732,0.918864427522362,0.949165525314827,,,,
ad_eur,P61020,3,0.0130603484333442,0.0197652552526381,0.508757854249126,0.945334763038493,,,,
ad_eur,P61026,2,-0.0378297948270806,0.0446743859705393,0.397112538345534,0.945334763038493,,,,
ad_eur,P61086,3,0.00388983072792021,0.0258026625479605,0.880170503655781,0.947055515915278,,,,
ad_eur,P61088,4,-0.00104882511527662,0.0203439039520575,0.958883466500872,0.951430326647894,,,,
ad_eur,P61106,2,-0.0507450856900535,0.0386109783566323,0.188756795337274,0.91036389705861,,,,
ad_eur,P61158,2,0.0104281264616583,0.0220664458143223,0.636513969759793,0.945334763038493,,,,
ad_eur,P61160,4,0.000779287968266517,0.0169543605765341,0.963339049710004,0.951926090860146,,,,
ad_eur,P61163,1,,,,,-0.000532257149234477,0.0348701140490255,0.98782156918828,0.694754577557693
ad_eur,P61201,3,0.0120496575449435,0.0332481565515604,0.717041327682606,0.945334763038493,,,,
ad_eur,P61221,2,0.088130938764404,0.0464515737505834,0.0577929897793279,0.712359941399408,,,,
ad_eur,P61224,4,-0.00389502242869229,0.0230365952361281,0.865733890040848,0.945334763038493,,,,
ad_eur,P61247,2,0.0391934133207888,0.0200072117888727,0.0501169696494438,0.679965176856404,,,,
ad_eur,P61254,5,0.0029374278649571,0.0224975879582594,0.896118366365681,0.948992421090386,,,,
ad_eur,P61313,4,-0.0165089308438205,0.0175473892682113,0.346797224583614,0.945334763038493,,,,
ad_eur,P61353,3,0.0220276921973363,0.0586715409969943,0.707332642123951,0.945334763038493,,,,
ad_eur,P61421,2,-0.0878305400218118,0.0355607686327235,0.0135161476752714,0.47844351360607,,,,
ad_eur,P61457,4,0.0261363575613394,0.0458160063048576,0.568363397308883,0.945334763038493,,,,
ad_eur,P61513,4,-0.013305643161572,0.019963220688723,0.505086552240793,0.945334763038493,,,,
ad_eur,P61599,4,0.0199352568397343,0.0113774318991633,0.0797436439533001,0.780763162552228,,,,
ad_eur,P61601,4,-0.0388765978891972,0.0159684866277574,0.0149089812851557,0.498754152885197,,,,
ad_eur,P61604,1,,,,,-0.0230384843179075,0.033204453845827,0.487784328889121,0.599995192693519
ad_eur,P61619,3,-0.0177224694321806,0.0282840254562112,0.530928444087011,0.945334763038493,,,,
ad_eur,P61626,3,0.0333461633222323,0.0260920563763111,0.201242463197196,0.91036389705861,,,,
ad_eur,P61764,1,,,,,0.0111891477560581,0.0351723965752042,0.75039164978663,0.664153961392021
ad_eur,P61769,2,-0.00460697252528863,0.0269171367719462,0.864102766988056,0.945334763038493,,,,
ad_eur,P61803,3,0.0298255229610214,0.0221679735107337,0.178485446465713,0.900374646971199,,,,
ad_eur,P61916,2,-0.0441905694031139,0.0303030525791249,0.144761254066466,0.87141995981526,,,,
ad_eur,P61923,5,0.0064005117296514,0.012139538674698,0.598023424925603,0.945334763038493,,,,
ad_eur,P61960,4,-0.0128459634145495,0.042867323725215,0.764430440908502,0.945334763038493,,,,
ad_eur,P61962,2,0.00560095798925947,0.0227912432073694,0.805875425704509,0.945334763038493,,,,
ad_eur,P61964,6,0.00864531646046044,0.0122692131174328,0.48103743811615,0.945334763038493,,,,
ad_eur,P61966,2,0.0150631059029288,0.0208337918971603,0.469671793553952,0.945334763038493,,,,
ad_eur,P61970,2,0.0623919174418349,0.041648896656736,0.13412158391008,0.859509562263793,,,,
ad_eur,P61978,6,0.0165724602491729,0.0151832781888039,0.275055477724284,0.933122220846645,,,,
ad_eur,P61981,3,-0.000210847722038374,0.0328493444615057,0.994878710984958,0.953088941290541,,,,
ad_eur,P62072,3,0.0234045162993702,0.0201468503051644,0.245358953188695,0.925345052281867,,,,
ad_eur,P62081,6,-0.00108360507829336,0.0241489400333921,0.964209538405269,0.951926090860146,,,,
ad_eur,P62136,2,-0.0538558943541551,0.0362289257037309,0.137135271383544,0.861243594094322,,,,
ad_eur,P62140,4,-0.0176357316799866,0.0126203906555047,0.162293372066647,0.894954400188439,,,,
ad_eur,P62166,3,0.0310844845789125,0.0371535474964975,0.402789799928015,0.945334763038493,,,,
ad_eur,P62191,5,0.00665372358246778,0.0175179667372653,0.704076939308937,0.945334763038493,,,,
ad_eur,P62195,2,0.0504902494286144,0.0475495239562136,0.288305816811658,0.933122220846645,,,,
ad_eur,P62241,5,-0.0584967248430661,0.0494838502913817,0.237151068630716,0.922899182594697,,,,
ad_eur,P62244,2,0.0100923244306832,0.0315471569964975,0.749034792354664,0.945334763038493,,,,
ad_eur,P62249,3,0.0312253715706233,0.0393805172919976,0.427827810435754,0.945334763038493,,,,
ad_eur,P62253,4,0.0157141312907578,0.020820978713782,0.450413480338385,0.945334763038493,,,,
ad_eur,P62256,2,0.0217650778644723,0.0220458139404731,0.32351235798595,0.945334763038493,,,,
ad_eur,P62258,5,-0.00184448664804981,0.0221008130122245,0.933487480068171,0.949165525314827,,,,
ad_eur,P62263,3,0.0444459918958851,0.0282708246668717,0.115915645865892,0.850501116840707,,,,
ad_eur,P62266,3,0.0392939317702779,0.0283596487835815,0.165881980318765,0.897410956767595,,,,
ad_eur,P62269,1,,,,,0.0868130024417061,0.043052179428663,0.0437518854562548,0.599995192693519
ad_eur,P62277,5,-0.0169002521839235,0.0313532381074621,0.589867997650566,0.945334763038493,,,,
ad_eur,P62280,3,-0.0404156456514652,0.0368556387971086,0.272819228575599,0.933122220846645,,,,
ad_eur,P62304,4,-0.0223731943544391,0.020745622219858,0.280831305174586,0.933122220846645,,,,
ad_eur,P62310,4,0.071491646375403,0.0310268427734166,0.0212121511619937,0.547903958412385,,,,
ad_eur,P62312,1,,,,,-0.0205940974234446,0.0745384127638594,0.782326578954348,0.665214747085961
ad_eur,P62314,2,-0.0415655684372755,0.110014049673255,0.705563908780352,0.945334763038493,,,,
ad_eur,P62316,3,0.0154920948165621,0.0241798620217194,0.521716076412831,0.945334763038493,,,,
ad_eur,P62318,3,-0.00429835484697356,0.0180863180817526,0.812146504577963,0.945334763038493,,,,
ad_eur,P62330,1,,,,,-3.32732748313213,3.97452060704727,0.402500119394619,0.599995192693519
ad_eur,P62333,4,-0.00338780705009505,0.0153133718615795,0.824911836485926,0.945334763038493,,,,
ad_eur,P62341,3,0.0352564869850275,0.034386887718548,0.305226991824018,0.934616450320561,,,,
ad_eur,P62424,4,-0.0212045945865896,0.0245150372938204,0.387059222839113,0.945334763038493,,,,
ad_eur,P62487,2,-0.0396944893625145,0.0410988954501765,0.334129946195844,0.945334763038493,,,,
ad_eur,P62491,2,-0.0430314532568066,0.016783156743134,0.0103483503589363,0.441837928827742,,,,
ad_eur,P62736,3,0.0122511455433765,0.0340541182370362,0.719030220863367,0.945334763038493,,,,
ad_eur,P62750,2,0.0646113960128716,0.0226787135420757,0.00438584539700114,0.306068226407382,,,,
ad_eur,P62753,3,-0.0546998545902174,0.0219214824854399,0.0125863958097643,0.469615054809753,,,,
ad_eur,P62760,2,0.00056287041805723,0.024822528676736,0.981908888598354,0.952015415338449,,,,
ad_eur,P62820,2,-0.0207102838238695,0.0247978382466751,0.403624875665935,0.945334763038493,,,,
ad_eur,P62826,5,-0.0183025029966436,0.0210580851171316,0.384768511385871,0.945334763038493,,,,
ad_eur,P62829,1,,,,,-0.0548785595929606,0.0373999048086093,0.142282255186718,0.599995192693519
ad_eur,P62834,5,0.00245956378833222,0.0439879062679628,0.95540988329118,0.95075121750075,,,,
ad_eur,P62841,4,-0.0238611071249439,0.019183839352491,0.213568426403401,0.912351834964118,,,,
ad_eur,P62847,5,0.0300570166227494,0.0130829808073656,0.021595192832544,0.547903958412385,,,,
ad_eur,P62851,3,0.0406820370088934,0.0224882012832232,0.070444918079567,0.746167820754105,,,,
ad_eur,P62857,6,0.00816829666871353,0.0217769801517951,0.707594586250095,0.945334763038493,,,,
ad_eur,P62861,2,-0.111392965862673,0.23992173424789,0.6424408717513,0.945334763038493,,,,
ad_eur,P62875,3,0.00345247919345131,0.0230166386413785,0.880765184364702,0.947055515915278,,,,
ad_eur,P62879,2,-0.00803488607505286,0.0402124433130827,0.841628445427797,0.945334763038493,,,,
ad_eur,P62888,2,0.00588996512234364,0.0188787471993373,0.755048735694156,0.945334763038493,,,,
ad_eur,P62899,4,0.0461038529114384,0.0203045999164362,0.02317052208666,0.550156324437325,,,,
ad_eur,P62906,3,0.0249772637466442,0.0343986288656825,0.467769996547019,0.945334763038493,,,,
ad_eur,P62910,3,-0.00740265105776338,0.0353755600732193,0.834246128548257,0.945334763038493,,,,
ad_eur,P62913,4,-0.0359725355240742,0.0463785051321681,0.437967792627022,0.945334763038493,,,,
ad_eur,P62917,3,-0.00390280658088594,0.0345589564205677,0.91008459212124,0.948992421090386,,,,
ad_eur,P62937,3,0.0381081380657314,0.0292970345699581,0.193343803756794,0.91036389705861,,,,
ad_eur,P62942,4,0.0223905875610635,0.0206808751072023,0.278954398305585,0.933122220846645,,,,
ad_eur,P62993,3,0.013244507815642,0.0267465999994975,0.62046973065803,0.945334763038493,,,,
ad_eur,P63000,5,0.0123868302354598,0.0202217235425341,0.540173486738876,0.945334763038493,,,,
ad_eur,P63010,5,-0.00893179196694549,0.022740295664293,0.694486569434184,0.945334763038493,,,,
ad_eur,P63027,2,-0.108706081768819,0.0392974847801664,0.00567076358458489,0.326191507673688,,,,
ad_eur,P63096,2,0.0500805979650812,0.0387193856044859,0.195864316749874,0.91036389705861,,,,
ad_eur,P63098,4,-0.00770346353046668,0.0210594501883033,0.714517273360458,0.945334763038493,,,,
ad_eur,P63104,3,-0.0169055075621708,0.0342341563146804,0.62143337956584,0.945334763038493,,,,
ad_eur,P63151,5,0.00559188291402782,0.0174865117975167,0.749133108128264,0.945334763038493,,,,
ad_eur,P63165,1,,,,,0.162110258206745,0.810623870313472,0.841494585963714,0.665420356361375
ad_eur,P63173,5,-0.00296791683060128,0.0148614158663691,0.841710367645249,0.945334763038493,,,,
ad_eur,P63208,4,0.0219811043984828,0.0199010249295967,0.269367102365788,0.933122220846645,,,,
ad_eur,P63220,5,-0.0389348338035756,0.0198858148729043,0.0502394057178582,0.679965176856404,,,,
ad_eur,P63241,4,0.00714925627655884,0.019081409775495,0.707904952113736,0.945334763038493,,,,
ad_eur,P63244,3,-0.0695015749011343,0.0328163837043297,0.0341841678340502,0.589898613019439,,,,
ad_eur,P63272,2,0.0260273075469273,0.0188101431700179,0.166455016546226,0.897410956767595,,,,
ad_eur,P63279,2,0.0481142957034377,0.0480597071592958,0.316761135894417,0.942252611879378,,,,
ad_eur,P63313,2,-0.0122639214409527,0.0641064666680789,0.848286230521005,0.945334763038493,,,,
ad_eur,P63316,1,,,,,0.00821053374320523,0.0166216207242302,0.621329416593775,0.63403962641645
ad_eur,P67809,1,,,,,-0.0569502311340578,0.0890251467657033,0.522361485353405,0.604861411395442
ad_eur,P67812,1,,,,,0.0624434919234798,0.052944577651661,0.238233995903228,0.599995192693519
ad_eur,P67936,4,-0.030970466871931,0.04764371508739,0.51566440047991,0.945334763038493,,,,
ad_eur,P68036,3,0.00938977419449143,0.0276130461076261,0.733820023619424,0.945334763038493,,,,
ad_eur,P68104,1,,,,,0.259966376838054,0.19535064760241,0.183265383513005,0.599995192693519
ad_eur,P68133,3,0.0353448921017263,0.0492904700668278,0.473328718351433,0.945334763038493,,,,
ad_eur,P68366,2,0.068751371599917,0.0523736808770445,0.189281221034067,0.91036389705861,,,,
ad_eur,P68371,3,0.0127302900368311,0.0762608956923078,0.867424521893722,0.945334763038493,,,,
ad_eur,P68400,2,-0.0326159012759813,0.0352234038895332,0.354460302533507,0.945334763038493,,,,
ad_eur,P68402,7,-0.00342211782647224,0.0149040500190752,0.818394892870312,0.945334763038493,,,,
ad_eur,P68871,3,0.0259622778543099,0.0264910207797487,0.327066041701867,0.945334763038493,,,,
ad_eur,P69891,3,0.00501187414679454,0.0288035382160686,0.861863866149818,0.945334763038493,,,,
ad_eur,P69892,2,0.00955538863095587,0.0257537991488257,0.71061644430946,0.945334763038493,,,,
ad_eur,P69905,3,-0.00232597635258948,0.0391061379897633,0.952570950479585,0.949946193309218,,,,
ad_eur,P78310,3,0.00380389729181919,0.0240273764112147,0.874208484123248,0.946310703485354,,,,
ad_eur,P78316,5,-0.00362806945570898,0.0147973154870069,0.806313731383739,0.945334763038493,,,,
ad_eur,P78330,1,,,,,0.0448141176470588,0.044181918766875,0.310435332989411,0.599995192693519
ad_eur,P78344,2,-0.00555590204981384,0.0295381882408671,0.850804395650829,0.945334763038493,,,,
ad_eur,P78346,4,-0.000805840040677338,0.0155083545655489,0.958559233062856,0.951336533017402,,,,
ad_eur,P78347,2,-0.022769317620459,0.0358952147653065,0.5258671899736,0.945334763038493,,,,
ad_eur,P78356,2,-0.0209444956267982,0.0331877279372043,0.527980646921076,0.945334763038493,,,,
ad_eur,P78362,4,0.00827808332463571,0.0313002030087298,0.791414858380941,0.945334763038493,,,,
ad_eur,P78371,4,-0.0169749449869869,0.015953145999568,0.287306050000467,0.933122220846645,,,,
ad_eur,P78383,4,0.0126095429731382,0.00993339274945039,0.204295055053753,0.91036389705861,,,,
ad_eur,P78386,5,0.0342013478167541,0.0156698609298951,0.0290638247236847,0.564433549855717,,,,
ad_eur,P78406,4,-0.0281104651405759,0.0222332603728833,0.2061069739936,0.912351834964118,,,,
ad_eur,P78417,2,-0.0271359984817612,0.0257689364939554,0.292317722834203,0.933122220846645,,,,
ad_eur,P78524,2,-0.0204068268488521,0.0164223073003083,0.214004767999034,0.912351834964118,,,,
ad_eur,P78527,2,0.00248658947591266,0.0336867652195576,0.941157570025095,0.949165525314827,,,,
ad_eur,P78536,5,-0.0135207068747313,0.0192894313203852,0.483341337518446,0.945334763038493,,,,
ad_eur,P78537,5,-0.00517993051728511,0.0145032661989488,0.720974921417448,0.945334763038493,,,,
ad_eur,P78560,4,-0.0012180959179922,0.0186726363434424,0.947987470719357,0.949678793837086,,,,
ad_eur,P78563,3,-0.00837007886997551,0.0206710095219967,0.685537252114806,0.945334763038493,,,,
ad_eur,P80108,5,0.00121534875264147,0.0224028971137087,0.956736284355761,0.95075121750075,,,,
ad_eur,P80188,2,-0.0753868215993948,0.0611749589559777,0.217831426159775,0.914043757293245,,,,
ad_eur,P80217,1,,,,,-0.0156952290937211,0.0493911241569935,0.750656159087979,0.664153961392021
ad_eur,P80303,3,0.0124021888754061,0.0385389752384515,0.747597399770626,0.945334763038493,,,,
ad_eur,P80365,1,,,,,-0.022766823556978,0.0236486280916368,0.335691956003183,0.599995192693519
ad_eur,P80511,1,,,,,0.12262809629794,0.0821129312556451,0.135330458816406,0.599995192693519
ad_eur,P80723,3,0.0490382702319476,0.023224230645752,0.0347282220937756,0.594334291959269,,,,
ad_eur,P80748,3,0.0189415914803042,0.0230207071445317,0.410617940732666,0.945334763038493,,,,
ad_eur,P82094,5,0.0294820384639964,0.0226381942106056,0.192809049484579,0.91036389705861,,,,
ad_eur,P82650,2,0.0348912260720219,0.0673807775881988,0.604582704796638,0.945334763038493,,,,
ad_eur,P82663,3,0.00169231142601926,0.0235995174654734,0.942833034066277,0.949545979169874,,,,
ad_eur,P82664,5,0.0190964537275553,0.0158421401808992,0.22804069026293,0.91715838228927,,,,
ad_eur,P82673,2,0.025878135228163,0.0213908259696548,0.226364367136002,0.91715838228927,,,,
ad_eur,P82909,1,,,,,-0.021547287759629,0.0370000132030755,0.560324945408477,0.615937765151628
ad_eur,P82912,4,-0.0194140359491069,0.0234356461311067,0.407445294270085,0.945334763038493,,,,
ad_eur,P82914,2,0.0209546784843211,0.038164748959344,0.582965327939184,0.945334763038493,,,,
ad_eur,P82921,1,,,,,0.0159990077931849,0.0314215605609301,0.610631021619863,0.632308576945679
ad_eur,P82933,5,0.0296023983862364,0.0215281172813459,0.169113629686622,0.897410956767595,,,,
ad_eur,P82979,1,,,,,1.15606492268851,0.950531134643381,0.223897141976557,0.599995192693519
ad_eur,P82980,4,-0.00490603313778233,0.0141581862297657,0.728955223113414,0.945334763038493,,,,
ad_eur,P83111,3,-0.00736480342407738,0.0268060166383337,0.783512603652293,0.945334763038493,,,,
ad_eur,P83436,5,0.00949842377085707,0.0173519388169002,0.58410504534245,0.945334763038493,,,,
ad_eur,P83731,3,-0.0479088093048707,0.0556471930413257,0.389271931696682,0.945334763038493,,,,
ad_eur,P83876,2,0.0859535773599734,0.0430220412029397,0.0457279028074566,0.656452193004586,,,,
ad_eur,P83916,3,-0.00841325309245393,0.0395836402173204,0.831682893908269,0.945334763038493,,,,
ad_eur,P84085,3,0.027634533217238,0.0122987816449754,0.0246443359453507,0.551168849775228,,,,
ad_eur,P84090,3,-0.0501758076155591,0.0264280407804758,0.0576194315570694,0.712359941399408,,,,
ad_eur,P84095,2,0.012979849754189,0.0661836408228892,0.844517258158954,0.945334763038493,,,,
ad_eur,P84098,2,-0.0121653704737772,0.0332591347830068,0.714532741744982,0.945334763038493,,,,
ad_eur,P84103,5,0.00342880749619964,0.0417478769322337,0.934542301652824,0.949165525314827,,,,
ad_eur,P98082,3,0.00136343148430653,0.0242601681379151,0.95518215164895,0.95075121750075,,,,
ad_eur,P98095,3,0.0196644834934571,0.0262395845510725,0.45360377776301,0.945334763038493,,,,
